72
1.67126e-09 2.16863e-13 2.49901e-09 1.92856e-26 0.00104442
1.10649e-07 4.13599e-12 3.54479e-08 9.64278e-25 0.00690481
7.67687e-08 4.12516e-11 9.61844e-08 2.4107e-23 0.0226644
9.22723e-08 2.74954e-10 1.81747e-06 4.01783e-22 0.0528556
6.7737e-06 1.37398e-09 3.26533e-07 5.02228e-21 0.0924967
0.00555339 0.00373556 5.09529e-05 5.02228e-20 0.129425
0.0142217 4.26969e-06 0.00208211 4.18524e-19 0.151648
0.0758609 0.00685897 0.000113655 2.98945e-18 0.150481
0.0105972 1.40604e-07 0.0821441 1.86841e-17 0.122249
0.0068993 2.90786e-07 0.0101955 1.03801e-16 0.100956
0.00869002 5.81678e-07 0.026693 5.19003e-16 0.0746394
0.000958815 1.0574e-06 0.0280695 2.3591e-15 0.0455726
0.106225 1.76234e-06 0.189904 9.82959e-15 0.0261816
0.000205325 0.040132 0.0719777 3.78061e-14 0.0106967
0.097087 0.00165932 0.0896474 1.35022e-13 0.00816049
0.0321865 1.04823e-05 0.0324418 4.50073e-13 0.00330637
0.0769625 7.83957e-06 0.106228 2.8136e-05 0.00071516
1.4785e-05 0.000537766 0.145105 8.523e-05 1.27627e-06
0.0274726 0.0595991 0.0523996 8.63365e-05 7.0904e-07
0.0355117 0.0794274 0.0207463 0.000116924 3.73179e-07
0.00410111 0.0468328 0.0395921 0.000178961 1.86589e-07
8.49467e-06 0.0140108 0.000984971 0.000458173 8.88521e-08
0.0524973 0.00730565 0.0713464 0.000752995 4.03873e-08
0.113184 0.0205668 0.000528649 0.00109931 1.75597e-08
0.00213409 0.121605 0.00550608 0.00187428 7.31655e-09
0.0827195 0.139345 4.45909e-06 0.00326832 2.92662e-09
0.0661457 0.159418 3.42948e-06 0.00440137 1.12562e-09
0.0220196 0.0678621 2.54035e-06 0.00689419 4.16897e-10
0.00928326 0.00395874 1.81454e-06 0.010667 1.48892e-10
0.0289751 0.00902371 1.25141e-06 0.0139154 5.1342e-11
0.030402 0.0387582 8.3427e-07 0.017665 1.7114e-11
0.0127623 0.00210906 5.38239e-07 0.0235772 5.52065e-12
0.0376156 0.160804 0.0242252 0.0313743 1.7252e-12
0.0134521 0.00659311 6.22969e-07 0.037939 5.22789e-13
0.0191488 0.00372232 1.19928e-07 0.0434695 1.53761e-13
0.00709704 0.00099946 6.85305e-08 0.0498528 4.39318e-14
4.51956e-08 0.00200837 3.80725e-08 0.0562873 1.22033e-14
2.06062e-08 0.00132663 2.05797e-08 0.0593348 3.29818e-15
6.65796e-07 0.000809094 1.08314e-08 0.0599146 8.67943e-16
5.5544e-09 0.0004975 5.55459e-09 0.0660885 2.2255e-16
2.77729e-09 0.00024393 2.77729e-09 0.0666606 5.56374e-17
1.35478e-09 0.000118794 1.35478e-09 0.056012 1.35701e-17
6.45132e-10 5.67833e-05 6.45132e-10 0.054943 3.23097e-18
3.00061e-10 2.64178e-05 3.00061e-10 0.0545156 7.51389e-19
1.36392e-10 1.20085e-05 1.36392e-10 0.0518843 1.7077e-19
6.06185e-11 5.33705e-06 6.06185e-11 0.0416014 3.7949e-20
2.63559e-11 2.32044e-06 2.63559e-11 0.0376362 8.24977e-21
1.12153e-11 9.87416e-07 1.12153e-11 0.0319215 1.75527e-21
4.67302e-12 4.11423e-07 4.67302e-12 0.0233793 3.65681e-22
1.90736e-12 1.67927e-07 1.90736e-12 0.0224114 7.46289e-23
7.62943e-13 6.7171e-08 7.62943e-13 0.0119476 1.49258e-23
2.99193e-13 2.63416e-08 2.99193e-13 0.0108422 2.92662e-24
1.15074e-13 1.01314e-08 1.15074e-13 0.00939559 5.62812e-25
4.34243e-14 3.82316e-09 4.34243e-14 0.0105792 1.06191e-25
1.60831e-14 1.41598e-09 1.60831e-14 0.00372976 1.9665e-26
5.84839e-15 5.14903e-10 5.84839e-15 0.00521688 3.57545e-27
2.08871e-15 1.83894e-10 2.08871e-15 0.00743313 6.38474e-28
7.3288e-16 6.45242e-11 7.3288e-16 0.0105463 1.12013e-28
2.52717e-16 2.22497e-11 2.52717e-16 2.84657e-06 1.93126e-29
8.56669e-17 7.54228e-12 8.56669e-17 2.41234e-06 3.27332e-30
2.85556e-17 2.51409e-12 2.85556e-17 2.01029e-06 5.45553e-31
9.3625e-18 -5.98539e-13 9.3625e-18 1.64778e-06 8.94349e-32
3.02016e-18 3.02016e-18 3.02016e-18 1.32885e-06 1.4425e-32
9.58782e-19 9.58782e-19 9.58782e-19 1.05464e-06 2.28968e-33
2.99619e-19 2.99619e-19 2.99619e-19 8.23941e-07 3.57763e-34
9.21905e-20 9.21905e-20 9.21905e-20 6.338e-07 5.50404e-35
2.79365e-20 2.79365e-20 2.79365e-20 4.80152e-07 8.33945e-36
8.33926e-21 8.33926e-21 8.33926e-21 3.58322e-07 1.24469e-36
2.45272e-21 2.45272e-21 2.45272e-21 2.63472e-07 1.83043e-37
7.10935e-22 7.10935e-22 7.10935e-22 1.90922e-07 2.6528e-38
2.03124e-22 2.03124e-22 2.03124e-22 1.36373e-07 3.78972e-39
5.72181e-23 5.72181e-23 5.72181e-23 9.60372e-08 5.33763e-40
