95
2.06115e-09 5.135e-09 9.16622e-10 1.92856e-26 0.00122216
4.12228e-08 1.75584e-07 5.17412e-09 9.64278e-25 0.00677181
4.12225e-07 1.89366e-06 3.17664e-08 2.4107e-23 0.0212318
2.74813e-06 1.04753e-05 5.2286e-07 4.01783e-22 0.0510139
1.37402e-05 5.97465e-05 2.26503e-06 5.02228e-21 0.0874219
5.49576e-05 0.000632742 7.48337e-06 5.02228e-20 0.123673
0.00018317 0.000793662 5.90928e-05 4.18524e-19 0.14544
0.000523219 0.00561123 0.000106309 2.98945e-18 0.145268
0.00130749 0.0223084 6.2144e-05 1.86841e-17 0.132735
0.00290337 0.0160318 0.000255898 1.03801e-16 0.104872
0.00579934 0.0229367 0.000435743 5.19003e-16 0.0752171
0.0105208 0.0427251 5.45009e-05 2.3591e-15 0.0454494
0.0174679 0.0246285 0.0120882 9.82959e-15 0.0292001
0.0266957 0.0205837 0.0191899 3.78061e-14 0.0169009
0.0376772 0.154854 0.0157745 1.35022e-13 0.00638333
0.049232 0.0755567 0.0286724 4.50073e-13 0.00377711
0.0595709 0.0943422 0.0314817 1.40648e-12 0.00214755
0.0669167 0.12501 0.0902941 4.1367e-12 0.00098725
0.0691791 0.0416074 0.0709375 1.14908e-11 0.00028691
0.0653937 0.108273 0.0266084 3.0239e-11 3.73179e-07
0.0560653 0.0661893 0.0681617 7.55976e-11 1.86589e-07
0.0441441 0.00585051 0.103699 1.79994e-10 8.88521e-08
0.0306457 0.0294049 0.0912896 4.09078e-10 4.03873e-08
0.0189306 0.0762169 0.0755253 8.893e-10 1.75597e-08
0.0123714 0.0239114 0.100696 1.85271e-09 7.31655e-09
0.00685889 0.00584086 0.0345499 3.70542e-09 2.92662e-09
0.00324184 0.00598504 0.0493613 7.1258e-09 1.12562e-09
0.00265642 0.000754753 0.092626 1.31959e-08 4.16897e-10
0.00314719 0.00145253 0.0431057 2.35641e-08 1.48892e-10
0.00231066 0.00210005 0.00832981 4.06278e-08 5.1342e-11
0.00281649 0.00341504 0.00860848 6.77131e-08 1.7114e-11
0.0135323 0.00587071 0.0102592 1.09215e-07 5.52065e-12
0.0272641 0.00757124 0.00816393 1.70648e-07 1.7252e-12
0.00883595 0.00387505 0.00280744 2.58557e-07 5.22789e-13
0.00654738 0.0017073 0.0032834 3.80231e-07 1.53761e-13
0.00525628 0.00132673 0.00164466 5.43188e-07 4.39318e-14
0.00267059 0.00110232 0.00087994 7.54427e-07 1.22033e-14
0.0303764 0.00064639 0.000464075 1.29893e-05 3.29818e-15
0.00843105 0.00037166 0.000237206 1.40942e-05 8.67943e-16
0.0106962 0.000217562 0.000129324 4.22206e-05 2.2255e-16
0.0417999 0.000113262 6.87035e-05 3.05208e-05 5.56374e-17
0.0110455 5.69432e-05 4.21164e-05 6.18003e-05 1.35701e-17
0.0340372 2.78733e-05 1.97117e-05 6.44036e-05 3.23097e-18
0.0433121 1.32286e-05 9.21112e-06 0.000114107 7.51389e-19
0.00471522 6.1308e-06 4.41505e-06 0.000166047 1.7077e-19
0.0265394 2.77051e-06 1.91752e-06 0.000501177 3.7949e-20
0.00294201 1.21947e-06 8.53892e-07 0.000649254 8.24977e-21
0.0251541 5.23556e-07 3.72975e-07 0.000877123 1.75527e-21
0.0115284 2.19393e-07 1.57167e-07 0.00106234 3.65681e-22
0.0385624 8.98542e-08 6.49236e-08 0.00215088 7.46289e-23
0.0116258 3.60116e-08 2.61681e-08 0.00273603 1.49258e-23
0.00164969 1.41372e-08 1.03212e-08 0.00302497 2.92662e-24
0.00333317 5.44035e-09 3.98568e-09 0.0042135 5.62812e-25
0.00915696 2.05353e-09 1.50721e-09 0.00606969 1.06191e-25
0.00094603 7.60672e-10 5.58849e-10 0.00756974 1.9665e-26
0.00908356 2.76627e-10 2.03325e-10 0.0106313 3.57545e-27
0.00877895 9.87988e-11 7.263e-11 0.0124619 6.38474e-28
0.00418975 3.46668e-11 2.54851e-11 0.0156562 1.12013e-28
1.83016e-08 1.19542e-11 8.78778e-12 0.0190049 1.93126e-29
2.36048e-06 4.05227e-12 2.97882e-12 0.0208872 3.27332e-30
7.29497e-14 1.35076e-12 9.92915e-13 0.0269153 5.45553e-31
2.97435e-17 4.42872e-13 3.25541e-13 0.0283521 8.94349e-32
8.70228e-12 1.42862e-13 1.05012e-13 0.0319242 1.4425e-32
1.24502e-17 4.5353e-14 3.33371e-14 0.0364558 2.28968e-33
0.00104863 1.41728e-14 1.04178e-14 0.0421504 3.57763e-34
0.000307618 4.36087e-15 3.20548e-15 0.0444914 5.50404e-35
-2.67907e-12 1.32147e-15 9.71357e-16 0.0455906 8.33945e-36
8.33926e-21 3.9447e-16 2.89957e-16 0.0456455 1.24469e-36
2.45272e-21 -3.37995e-16 2.09268e-16 0.0486237 1.83043e-37
7.10935e-22 7.10935e-22 -2.01519e-16 0.0483592 2.6528e-38
2.03124e-22 2.03124e-22 2.03124e-22 0.0453838 3.78972e-39
5.72181e-23 5.72181e-23 5.72181e-23 0.0518964 5.33763e-40
1.58939e-23 1.58939e-23 1.58939e-23 0.0466183 7.41337e-41
4.3545e-24 4.3545e-24 4.3545e-24 0.045277 1.01553e-41
1.17689e-24 1.17689e-24 1.17689e-24 0.0480335 1.37234e-42
3.13838e-25 3.13838e-25 3.13838e-25 0.0477276 1.82978e-43
8.25888e-26 8.25888e-26 8.25888e-26 0.0516189 2.40761e-44
2.14516e-26 2.14516e-26 2.14516e-26 0.0608693 3.12677e-45
5.50042e-27 5.50042e-27 5.50042e-27 0.0343655 4.00868e-46
1.39251e-27 1.39251e-27 1.39251e-27 0.0114106 5.07428e-47
3.48128e-28 3.48128e-28 3.48128e-28 0.0291347 6.34284e-48
8.59575e-29 8.59575e-29 8.59575e-29 0.00864506 7.83067e-49
2.09652e-29 2.09652e-29 2.09652e-29 0.0125063 9.5496e-50
5.05187e-30 5.05187e-30 5.05187e-30 5.05403e-10 1.15055e-50
